copy_cossim,cossim,encoder,horizon_step,horizon_trained,model,n_windows,seed,source
,0.943212,clip_b32,2,16,copy,3619,2,da9
,0.932908,clip_b32,3,16,copy,3619,2,da9
,0.924951,clip_b32,4,16,copy,3619,2,da9
,0.918673,clip_b32,5,16,copy,3619,2,da9
,0.913106,clip_b32,6,16,copy,3619,2,da9
,0.90785,clip_b32,7,16,copy,3619,2,da9
,0.904018,clip_b32,8,16,copy,3619,2,da9
,0.900776,clip_b32,9,16,copy,3619,2,da9
,0.897411,clip_b32,10,16,copy,3619,2,da9
,0.89457,clip_b32,11,16,copy,3619,2,da9
,0.891632,clip_b32,12,16,copy,3619,2,da9
,0.889144,clip_b32,13,16,copy,3619,2,da9
,0.886529,clip_b32,14,16,copy,3619,2,da9
,0.884144,clip_b32,15,16,copy,3619,2,da9
,0.882003,clip_b32,16,16,copy,3619,2,da9
0.957834,0.918016,clip_b32,1,16,mlp_fair,3619,2,da9
0.942982,0.914919,clip_b32,2,16,mlp_fair,3619,2,da9
0.932554,0.912283,clip_b32,3,16,mlp_fair,3619,2,da9
0.924479,0.909645,clip_b32,4,16,mlp_fair,3619,2,da9
0.918251,0.907426,clip_b32,5,16,mlp_fair,3619,2,da9
0.912703,0.905185,clip_b32,6,16,mlp_fair,3619,2,da9
0.907554,0.903458,clip_b32,7,16,mlp_fair,3619,2,da9
0.90371,0.902023,clip_b32,8,16,mlp_fair,3619,2,da9
0.900517,0.901074,clip_b32,9,16,mlp_fair,3619,2,da9
0.89719,0.899888,clip_b32,10,16,mlp_fair,3619,2,da9
0.894339,0.898893,clip_b32,11,16,mlp_fair,3619,2,da9
0.891479,0.897768,clip_b32,12,16,mlp_fair,3619,2,da9
0.889013,0.896768,clip_b32,13,16,mlp_fair,3619,2,da9
0.886455,0.895702,clip_b32,14,16,mlp_fair,3619,2,da9
0.884214,0.894638,clip_b32,15,16,mlp_fair,3619,2,da9
0.8821,0.894019,clip_b32,16,16,mlp_fair,3619,2,da9
