encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
clip_b32,scene-0558,,0,0.35701143196205526,0.06870113222926695,41
clip_b32,scene-0559,,0,0.07659309029267765,0.06255144312761661,41
clip_b32,scene-0560,,0,0.06107446539183969,0.07453076912629496,40
clip_b32,scene-0561,,0,0.13176401928867562,0.056237560382788675,40
clip_b32,scene-0562,,0,0.06867917172354938,0.05620119698591739,40
clip_b32,scene-0563,,0,0.1357092236723181,0.08619890956567011,40
clip_b32,scene-0564,,0,0.11400576007372533,0.1151473522886514,40
clip_b32,scene-0565,,0,0.11981429490241774,0.046208612564247985,40
clip_b32,scene-0625,,0,0.08374867267438586,0.04372748642634853,40
clip_b32,scene-0626,,0,0.04741184906454968,0.07400515699667237,40
clip_b32,scene-0627,,0,0.17163387686174061,0.03645281118393869,41
clip_b32,scene-0629,,0,0.17597912067410956,0.09089216040875751,40
clip_b32,scene-0630,,0,0.07306414096038254,0.10111247994846279,41
clip_b32,scene-0632,,0,0.2798948466968995,0.06618516004587588,40
clip_b32,scene-0633,,0,0.07079093538842086,0.08632154151256173,40
clip_b32,scene-0634,,0,0.32171770574509856,0.08463853044970682,40
clip_b32,scene-0635,,0,0.05451909046959641,0.03800241013475354,40
clip_b32,scene-0636,,0,0.2123871260210292,0.0747026739027916,40
clip_b32,scene-0637,,0,0.04347945694302452,0.045512504456019974,40
clip_b32,scene-0638,,0,0.1972179061363438,0.054617899057011386,41
clip_b32,scene-0770,,0,0.043668757458128926,0.01480088931436443,40
clip_b32,scene-0771,,0,0.047373874490137184,0.013639774022761534,41
clip_b32,scene-0775,,0,0.037009309807803904,0.038909038410989576,41
clip_b32,scene-0777,,0,0.04802278245644324,0.010843172051377562,40
clip_b32,scene-0778,,0,1.0513119024692505,0.08035911213978553,40
clip_b32,scene-0780,,0,0.022648057137552455,0.029326361244412028,41
clip_b32,scene-0781,,0,0.021994186781070093,0.026944474163706,40
clip_b32,scene-0782,,0,0.0814865123625347,0.06279786753671356,41
clip_b32,scene-0783,,0,0.05842383149229043,0.10510253513341784,41
