encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
vq_track,scene-0906,urban,0,0.07113432457727766,0.046430159241215026,41
vq_track,scene-0913,urban,0,0.024328112671222504,0.021911340849683276,40
vq_track,scene-0914,urban,0,0.15775722233787937,0.058544323976171986,41
vq_track,scene-0919,urban,0,0.2467581213262741,0.06465291580255075,41
vq_track,scene-0920,urban,0,0.2733164593048943,0.10100476633403788,41
vq_track,scene-0921,urban,0,0.2835172580638776,0.09507263313856164,41
vq_track,scene-0929,urban,0,0.048893537123911264,0.0915311282535934,40
vq_track,scene-0972,urban,0,0.0965200651799016,0.052344473403235336,41
vq_track,scene-1059,urban,0,0.31637636490444154,0.1431253671908442,40
vq_track,scene-1060,urban,0,0.14223171820316896,0.07953091235596067,40
vq_track,scene-1061,urban,0,0.13154213896033495,0.10410463136106896,41
vq_track,scene-1063,urban,0,0.07251080856543873,0.15072112645827046,40
vq_track,scene-1067,urban,0,0.021386879203057485,0.0960612127897486,40
vq_track,scene-1071,urban,0,0.023640358530700838,0.05515692370407164,40
vjepa2_rep1,scene-0003,urban,0,0.14462558075715326,0.07637254696202057,40
vjepa2_rep1,scene-0013,urban,0,0.05567723103974111,0.04069428233333172,40
vjepa2_rep1,scene-0017,urban,0,0.06524388277546919,0.06193891880171756,40
vjepa2_rep1,scene-0092,urban,0,0.023889232226230763,0.025530012236663686,40
vjepa2_rep1,scene-0096,urban,0,0.024293310685252145,0.058349546980512874,39
vjepa2_rep1,scene-0098,urban,0,0.016383357469251306,0.03390774125938206,39
vjepa2_rep1,scene-0103,urban,0,0.033009815154747484,0.10866032347832219,40
vjepa2_rep1,scene-0106,urban,0,0.030142127408484688,0.053358040263121964,40
vjepa2_rep1,scene-0107,urban,0,0.05610050610401246,0.03617585920594881,40
vjepa2_rep1,scene-0110,urban,0,0.015323313916536498,0.02337657479454232,40
vjepa2_rep1,scene-0269,urban,0,0.10262076396926319,0.06301988128191309,40
vjepa2_rep1,scene-0271,urban,0,0.10835429325168153,0.10285246628757712,39
vjepa2_rep1,scene-0273,urban,0,0.06717042431870705,0.07277707442300077,39
vjepa2_rep1,scene-0276,urban,0,0.09376964531682591,0.08644067465940179,40
vjepa2_rep1,scene-0346,urban,0,0.1479054882280664,0.09540360193234732,40
vjepa2_rep1,scene-0521,urban,0,0.016735463977146252,0.059944063389694206,40
vjepa2_rep1,scene-0556,urban,0,0.38744774533364573,0.06531016090423615,40
vjepa2_rep1,scene-0561,urban,0,0.07765450801967619,0.04737204621718208,40
vjepa2_rep1,scene-0635,urban,0,0.014768360578296313,0.034450421029117065,40
vjepa2_rep1,scene-0638,urban,0,0.2551839874516707,0.04805999198299459,41
vjepa2_rep1,scene-0770,urban,0,0.01500710340739878,0.015274097902240245,40
vjepa2_rep1,scene-0771,urban,0,0.007332417038021535,0.01448661154863235,41
vjepa2_rep1,scene-0777,urban,0,0.012054295876168727,0.0180094814193705,40
vjepa2_rep1,scene-0796,urban,0,0.014879899606535983,0.0384550875934035,40
vjepa2_rep1,scene-0904,urban,0,0.0329488707604576,0.03258571516907041,41
vjepa2_rep1,scene-0905,urban,0,0.02179487340662309,0.03072034578099517,40
vjepa2_rep1,scene-0906,urban,0,0.08564409955231225,0.053015101072203176,41
vjepa2_rep1,scene-0913,urban,0,0.013753825098804717,0.026297950505858033,40
vjepa2_rep1,scene-0914,urban,0,0.1558044995266986,0.055179683175564986,41
vjepa2_rep1,scene-0919,urban,0,0.21929610724092524,0.06795775910878007,41
vjepa2_rep1,scene-0920,urban,0,0.21493728742946283,0.07754632461856498,41
vjepa2_rep1,scene-0921,urban,0,0.2200416116918714,0.05838944974637538,41
