encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
dino_vits14,scene-1064,,0,0.3127577765803162,0.14846108964962643,40
dino_vits14,scene-1065,,0,0.049733028845023626,0.08235572196083003,40
dino_vits14,scene-1066,,0,0.03874938347874821,0.07985014315010062,40
dino_vits14,scene-1067,,0,0.046575212998433695,0.09546646262797982,40
dino_vits14,scene-1068,,0,0.07127979825998863,0.0884424544990523,40
dino_vits14,scene-1069,,0,0.2960150254336253,0.08724665413971627,40
dino_vits14,scene-1070,,0,0.02457391617951736,0.052357200880823795,41
dino_vits14,scene-1071,,0,0.02210300841141985,0.06519017987450769,40
dino_vits14,scene-1072,,0,0.042352261373482795,0.04995664818341956,40
dino_vits14,scene-1073,,0,0.13766617741831477,0.10328718226185775,40
